t,TS,A,s_temporal,s_behavioural,s_volumetric,s_geo_device,s_role_norm
51,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
52,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
53,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
54,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
55,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
56,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
57,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
58,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
59,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
60,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
61,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
62,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
63,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
64,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
65,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
66,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
67,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
68,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
69,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
70,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
71,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
72,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
73,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
74,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
75,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
76,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
77,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
78,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
79,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
80,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
81,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
82,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
83,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
84,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
85,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
86,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
87,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
88,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
89,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
90,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
91,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
92,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
93,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
94,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
95,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
96,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
97,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
98,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
99,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
100,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
101,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
102,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
103,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
104,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
105,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
106,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
107,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
108,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
109,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
110,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
111,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
112,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
113,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
114,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
115,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
116,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
117,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
118,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
119,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
120,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
121,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
122,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
123,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
124,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
125,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
126,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
127,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
128,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
129,0.010705311312173005,0.989294688687827,0.9286312752682943,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
