t,TS,A,s_temporal,s_behavioural,s_volumetric,s_geo_device,s_role_norm
59,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
60,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
61,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
62,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
63,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
64,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
65,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
66,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
67,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
68,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
69,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
70,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
71,0.14661587452998248,0.8533841254700175,0.02256085381623081,0.9999999971690836,0.9999999968574208,0.9999999967791423,0.9999999970308356
